episode_id,layout_id,condition,target_color,target_side_base,target_side_exterior_original,blue_block_side_base,red_block_side_base,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,visual_condition,prompt_family,first_prompt,second_prompt,energy_first,energy_second,margin_first_minus_second,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,3,exterior_hflip,side,pick up the left block,pick up the right block,0.3964862823486328,0.39633095264434814,0.00015532970428466797,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2205190658569336,0.26342177391052246,-0.04290270805358887,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,4,exterior_hflip,side,pick up the left block,pick up the right block,0.28857824206352234,0.3272172808647156,-0.03863903880119324,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.23582138121128082,0.32304835319519043,-0.0872269719839096,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,5,exterior_hflip,side,pick up the left block,pick up the right block,0.3521881401538849,0.35798555612564087,-0.0057974159717559814,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2294207662343979,0.30158910155296326,-0.07216833531856537,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,6,exterior_hflip,side,pick up the left block,pick up the right block,0.32474684715270996,0.360459566116333,-0.03571271896362305,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.28143757581710815,0.2767636477947235,0.0046739280223846436,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,7,exterior_hflip,side,pick up the left block,pick up the right block,0.2892586588859558,0.32012468576431274,-0.030866026878356934,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.27864885330200195,0.30968889594078064,-0.031040042638778687,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,8,exterior_hflip,side,pick up the left block,pick up the right block,0.3300515413284302,0.36363813281059265,-0.033586591482162476,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.285159170627594,0.31551703810691833,-0.03035786747932434,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,0,pregrasp,0,16,16,0.12121212121212122,0.10457516339869281,9,exterior_hflip,side,pick up the left block,pick up the right block,0.3411962389945984,0.3650580048561096,-0.02386176586151123,0.37323108315467834,0.023803919553756714,0.4786551594734192
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.3881849944591522,0.28821662068367004,0.09996837377548218,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,0,exterior_hflip,side,pick up the left block,pick up the right block,0.28750020265579224,0.37687647342681885,-0.08937627077102661,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.3387538194656372,0.2299845963716507,0.10876922309398651,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,1,exterior_hflip,side,pick up the left block,pick up the right block,0.23194149136543274,0.3194836378097534,-0.08754214644432068,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3277149498462677,0.24397721886634827,0.08373773097991943,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,2,exterior_hflip,side,pick up the left block,pick up the right block,0.24479368329048157,0.31615149974823,-0.07135781645774841,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.3460179567337036,0.24560749530792236,0.10041046142578125,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,3,exterior_hflip,side,pick up the left block,pick up the right block,0.24535736441612244,0.3301273584365845,-0.08476999402046204,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.30213382840156555,0.20199376344680786,0.10014006495475769,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,4,exterior_hflip,side,pick up the left block,pick up the right block,0.20464901626110077,0.2727586030960083,-0.06810958683490753,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.3523710370063782,0.2231685370206833,0.12920249998569489,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,5,exterior_hflip,side,pick up the left block,pick up the right block,0.22430525720119476,0.3372945785522461,-0.11298932135105133,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2993825078010559,0.20218032598495483,0.09720218181610107,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,6,exterior_hflip,side,pick up the left block,pick up the right block,0.21034836769104004,0.27757978439331055,-0.06723141670227051,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.31339460611343384,0.18887528777122498,0.12451931834220886,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,7,exterior_hflip,side,pick up the left block,pick up the right block,0.19146504998207092,0.29038161039352417,-0.09891656041145325,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.24632784724235535,0.15153487026691437,0.09479297697544098,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,8,exterior_hflip,side,pick up the left block,pick up the right block,0.1596727967262268,0.22161656618118286,-0.061943769454956055,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.28365349769592285,0.17438730597496033,0.10926619172096252,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,1,pregrasp,16,32,16,0.24242424242424243,0.20915032679738563,9,exterior_hflip,side,pick up the left block,pick up the right block,0.1770080327987671,0.27617570757865906,-0.09916767477989197,0.40377557277679443,0.07062588632106781,0.4392050802707672
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.36995357275009155,0.2630328834056854,0.10692068934440613,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,0,exterior_hflip,side,pick up the left block,pick up the right block,0.264456570148468,0.3059315085411072,-0.04147493839263916,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.22219641506671906,0.14924615621566772,0.07295025885105133,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,1,exterior_hflip,side,pick up the left block,pick up the right block,0.1631944477558136,0.17792104184627533,-0.014726594090461731,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3488326072692871,0.22103607654571533,0.12779653072357178,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,2,exterior_hflip,side,pick up the left block,pick up the right block,0.22821706533432007,0.28155362606048584,-0.05333656072616577,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.29711484909057617,0.19264203310012817,0.104472815990448,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,3,exterior_hflip,side,pick up the left block,pick up the right block,0.1990862637758255,0.23457922041416168,-0.03549295663833618,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.4271644353866577,0.3104824423789978,0.11668199300765991,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,4,exterior_hflip,side,pick up the left block,pick up the right block,0.30561351776123047,0.37382081151008606,-0.06820729374885559,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.3730570077896118,0.25304824113845825,0.12000876665115356,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,5,exterior_hflip,side,pick up the left block,pick up the right block,0.2592618465423584,0.31425464153289795,-0.05499279499053955,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.32444101572036743,0.2131984382867813,0.11124257743358612,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,6,exterior_hflip,side,pick up the left block,pick up the right block,0.21802644431591034,0.2651512026786804,-0.04712475836277008,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.2942085266113281,0.20790746808052063,0.0863010585308075,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,7,exterior_hflip,side,pick up the left block,pick up the right block,0.2146243155002594,0.25820857286453247,-0.04358425736427307,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.3322085738182068,0.2145908623933792,0.11761771142482758,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,8,exterior_hflip,side,pick up the left block,pick up the right block,0.22349883615970612,0.28760525584220886,-0.06410641968250275,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.32323917746543884,0.2166711390018463,0.10656803846359253,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,2,pregrasp,32,48,16,0.36363636363636365,0.3137254901960784,9,exterior_hflip,side,pick up the left block,pick up the right block,0.22334569692611694,0.25790953636169434,-0.03456383943557739,0.4493003487586975,0.1003812924027443,0.3959478437900543
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.34821534156799316,0.2616319954395294,0.08658334612846375,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,0,exterior_hflip,side,pick up the left block,pick up the right block,0.2867299020290375,0.2838229835033417,0.0029069185256958008,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.32354632019996643,0.26822933554649353,0.0553169846534729,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,1,exterior_hflip,side,pick up the left block,pick up the right block,0.2945409119129181,0.28068622946739197,0.013854682445526123,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.26347148418426514,0.22868512570858002,0.03478635847568512,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,2,exterior_hflip,side,pick up the left block,pick up the right block,0.2563069760799408,0.2370149940252304,0.019291982054710388,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.2768537998199463,0.25129079818725586,0.02556300163269043,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,3,exterior_hflip,side,pick up the left block,pick up the right block,0.2774139642715454,0.2534801959991455,0.023933768272399902,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.28069007396698,0.2161714881658554,0.06451858580112457,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,4,exterior_hflip,side,pick up the left block,pick up the right block,0.24097692966461182,0.2255314439535141,0.015445485711097717,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.16332724690437317,0.1629663109779358,0.00036093592643737793,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,5,exterior_hflip,side,pick up the left block,pick up the right block,0.18621119856834412,0.17624755203723907,0.009963646531105042,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.34185558557510376,0.2789916396141052,0.06286394596099854,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,6,exterior_hflip,side,pick up the left block,pick up the right block,0.30797985196113586,0.29831230640411377,0.009667545557022095,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.34497180581092834,0.3133336007595062,0.03163820505142212,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,7,exterior_hflip,side,pick up the left block,pick up the right block,0.3407151699066162,0.33749428391456604,0.003220885992050171,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.31390708684921265,0.26307106018066406,0.050836026668548584,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,8,exterior_hflip,side,pick up the left block,pick up the right block,0.2915309965610504,0.2828308641910553,0.008700132369995117,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.24810458719730377,0.21149343252182007,0.036611154675483704,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,3,pregrasp,48,64,16,0.48484848484848486,0.41830065359477125,9,exterior_hflip,side,pick up the left block,pick up the right block,0.23457221686840057,0.21395733952522278,0.020614877343177795,0.49866601824760437,0.1111568808555603,0.34825438261032104
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.2757939100265503,0.2441735863685608,0.0316203236579895,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,0,exterior_hflip,side,pick up the left block,pick up the right block,0.26360997557640076,0.2693967819213867,-0.005786806344985962,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.3946457803249359,0.37493205070495605,0.01971372961997986,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,1,exterior_hflip,side,pick up the left block,pick up the right block,0.39000779390335083,0.39898359775543213,-0.008975803852081299,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.27945515513420105,0.2469760626554489,0.032479092478752136,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,2,exterior_hflip,side,pick up the left block,pick up the right block,0.27245470881462097,0.2781938910484314,-0.005739182233810425,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.26614677906036377,0.24971328675746918,0.016433492302894592,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,3,exterior_hflip,side,pick up the left block,pick up the right block,0.26823580265045166,0.27341604232788086,-0.005180239677429199,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.22186845541000366,0.19513970613479614,0.02672874927520752,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,4,exterior_hflip,side,pick up the left block,pick up the right block,0.21990607678890228,0.22158467769622803,-0.0016786009073257446,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.2960381805896759,0.26244935393333435,0.03358882665634155,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,5,exterior_hflip,side,pick up the left block,pick up the right block,0.2783314287662506,0.28534987568855286,-0.007018446922302246,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.31355851888656616,0.2768494486808777,0.03670907020568848,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,6,exterior_hflip,side,pick up the left block,pick up the right block,0.2959432303905487,0.30609431862831116,-0.010151088237762451,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.24461346864700317,0.22807654738426208,0.01653692126274109,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,7,exterior_hflip,side,pick up the left block,pick up the right block,0.24476805329322815,0.24520787596702576,-0.0004398226737976074,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.39698371291160583,0.3728363513946533,0.024147361516952515,0.548133909702301,0.10374394059181213,0.30093488097190857
